dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,yr,price,COGS,revenue,profit
10/1/2021,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0,casual,3,0,3.99,1.24,11.97,10.73
10/1/2021,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0,casual,1,0,3.99,1.24,3.99,2.75
10/1/2021,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0,casual,1,0,3.99,1.24,3.99,2.75
10/1/2021,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0,casual,2,0,3.99,1.24,7.98,6.74
10/1/2021,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0,casual,0,0,3.99,1.24,0,-1.24
11/1/2021,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0,casual,2,0,3.99,1.24,7.98,6.74
11/1/2021,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0,casual,0,0,3.99,1.24,0,-1.24
11/1/2021,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0,casual,0,0,3.99,1.24,0,-1.24
11/1/2021,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0,casual,0,0,3.99,1.24,0,-1.24
11/1/2021,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0,casual,0,0,3.99,1.24,0,-1.24
11/1/2021,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0,casual,2,0,3.99,1.24,7.98,6.74
11/1/2021,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0,casual,3,0,3.99,1.24,11.97,10.73
11/1/2021,1,0,1,9,0,2,1,2,0.18,0.197,0.51,0,casual,3,0,3.99,1.24,11.97,10.73
11/1/2021,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0,casual,3,0,3.99,1.24,11.97,10.73
11/1/2021,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0,casual,4,0,3.99,1.24,15.96,14.72
11/1/2021,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0,casual,2,0,3.99,1.24,7.98,6.74
11/1/2021,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0,casual,6,0,3.99,1.24,23.94,22.7
11/1/2021,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0,casual,3,0,3.99,1.24,11.97,10.73
11/1/2021,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0,casual,2,0,3.99,1.24,7.98,6.74
11/1/2021,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0,casual,4,0,3.99,1.24,15.96,14.72
11/1/2021,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0,casual,6,0,3.99,1.24,23.94,22.7
11/1/2021,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0,casual,1,0,3.99,1.24,3.99,2.75
11/1/2021,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0,casual,0,0,3.99,1.24,0,-1.24
11/1/2021,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0,casual,0,0,3.99,1.24,0,-1.24
11/1/2021,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0,casual,0,0,3.99,1.24,0,-1.24
11/1/2021,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0,casual,1,0,3.99,1.24,3.99,2.75
11/1/2021,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0,casual,1,0,3.99,1.24,3.99,2.75
12/1/2021,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0,casual,0,0,3.99,1.24,0,-1.24
12/1/2021,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0,casual,0,0,3.99,1.24,0,-1.24
12/1/2021,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0,casual,0,0,3.99,1.24,0,-1.24
12/1/2021,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0,casual,0,0,3.99,1.24,0,-1.24
12/1/2021,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0,casual,0,0,3.99,1.24,0,-1.24
12/1/2021,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0,casual,0,0,3.99,1.24,0,-1.24
12/1/2021,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0,casual,3,0,3.99,1.24,11.97,10.73
12/1/2021,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0,casual,3,0,3.99,1.24,11.97,10.73
12/1/2021,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0,casual,0,0,3.99,1.24,0,-1.24
12/1/2021,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0,casual,3,0,3.99,1.24,11.97,10.73
12/1/2021,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,1,casual,3,0,3.99,1.24,11.97,10.73
12/1/2021,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0,casual,0,0,3.99,1.24,0,-1.24
12/1/2021,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0,casual,0,0,3.99,1.24,0,-1.24
12/1/2021,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0,casual,1,0,3.99,1.24,3.99,2.75
12/1/2021,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0,casual,5,0,3.99,1.24,19.95,18.71
12/1/2021,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0,casual,0,0,3.99,1.24,0,-1.24
12/1/2021,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,1,casual,2,0,3.99,1.24,7.98,6.74
12/1/2021,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0,casual,1,0,3.99,1.24,3.99,2.75
12/1/2021,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0,casual,2,0,3.99,1.24,7.98,6.74
12/1/2021,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0,casual,0,0,3.99,1.24,0,-1.24
12/1/2021,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0,casual,1,0,3.99,1.24,3.99,2.75
12/1/2021,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0,casual,1,0,3.99,1.24,3.99,2.75
13/1/2021,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0,casual,1,0,3.99,1.24,3.99,2.75
13/1/2021,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0,casual,0,0,3.99,1.24,0,-1.24
13/1/2021,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0,casual,0,0,3.99,1.24,0,-1.24
13/1/2021,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0,casual,0,0,3.99,1.24,0,-1.24
13/1/2021,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0,casual,0,0,3.99,1.24,0,-1.24
13/1/2021,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0,casual,0,0,3.99,1.24,0,-1.24
13/1/2021,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0,casual,0,0,3.99,1.24,0,-1.24
13/1/2021,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0,casual,0,0,3.99,1.24,0,-1.24
13/1/2021,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0,casual,5,0,3.99,1.24,19.95,18.71
13/1/2021,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0,casual,2,0,3.99,1.24,7.98,6.74
13/1/2021,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0,casual,2,0,3.99,1.24,7.98,6.74
13/1/2021,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0,casual,4,0,3.99,1.24,15.96,14.72
13/1/2021,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0,casual,3,0,3.99,1.24,11.97,10.73
13/1/2021,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0,casual,2,0,3.99,1.24,7.98,6.74
13/1/2021,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0,casual,3,0,3.99,1.24,11.97,10.73
13/1/2021,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0,casual,5,0,3.99,1.24,19.95,18.71
13/1/2021,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0,casual,2,0,3.99,1.24,7.98,6.74
13/1/2021,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0,casual,4,0,3.99,1.24,15.96,14.72
13/1/2021,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0,casual,3,0,3.99,1.24,11.97,10.73
13/1/2021,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0,casual,1,0,3.99,1.24,3.99,2.75
13/1/2021,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0,casual,0,0,3.99,1.24,0,-1.24
13/1/2021,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0,casual,0,0,3.99,1.24,0,-1.24
13/1/2021,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0,casual,0,0,3.99,1.24,0,-1.24
13/1/2021,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0,casual,1,0,3.99,1.24,3.99,2.75
14/1/2021,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0,casual,0,0,3.99,1.24,0,-1.24
14/1/2021,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0,casual,0,0,3.99,1.24,0,-1.24
14/1/2021,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0,casual,0,0,3.99,1.24,0,-1.24
14/1/2021,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0,casual,0,0,3.99,1.24,0,-1.24
14/1/2021,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0,casual,0,0,3.99,1.24,0,-1.24
14/1/2021,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0,casual,0,0,3.99,1.24,0,-1.24
14/1/2021,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0,casual,0,0,3.99,1.24,0,-1.24
14/1/2021,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0,casual,2,0,3.99,1.24,7.98,6.74
14/1/2021,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0,casual,0,0,3.99,1.24,0,-1.24
14/1/2021,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0,casual,4,0,3.99,1.24,15.96,14.72
14/1/2021,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0,casual,6,0,3.99,1.24,23.94,22.7
14/1/2021,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0,casual,2,0,3.99,1.24,7.98,6.74
14/1/2021,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0,casual,4,0,3.99,1.24,15.96,14.72
14/1/2021,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0,casual,5,0,3.99,1.24,19.95,18.71
14/1/2021,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0,casual,9,0,3.99,1.24,35.91,34.67
14/1/2021,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0,casual,3,0,3.99,1.24,11.97,10.73
14/1/2021,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0,casual,4,0,3.99,1.24,15.96,14.72
14/1/2021,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0,casual,5,0,3.99,1.24,19.95,18.71
14/1/2021,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0,casual,3,0,3.99,1.24,11.97,10.73
14/1/2021,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0,casual,0,0,3.99,1.24,0,-1.24
14/1/2021,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0,casual,4,0,3.99,1.24,15.96,14.72
14/1/2021,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0,casual,2,0,3.99,1.24,7.98,6.74
14/1/2021,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0,casual,1,0,3.99,1.24,3.99,2.75
15/1/2021,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0,casual,3,0,3.99,1.24,11.97,10.73
15/1/2021,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0,casual,2,0,3.99,1.24,7.98,6.74
15/1/2021,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0,casual,0,0,3.99,1.24,0,-1.24
15/1/2021,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0,casual,1,0,3.99,1.24,3.99,2.75
15/1/2021,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0,casual,0,0,3.99,1.24,0,-1.24
15/1/2021,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0,casual,0,0,3.99,1.24,0,-1.24
15/1/2021,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0,casual,1,0,3.99,1.24,3.99,2.75
15/1/2021,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0,casual,1,0,3.99,1.24,3.99,2.75
15/1/2021,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0,casual,1,0,3.99,1.24,3.99,2.75
15/1/2021,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0,casual,2,0,3.99,1.24,7.98,6.74
15/1/2021,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0,casual,2,0,3.99,1.24,7.98,6.74
15/1/2021,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0,casual,18,0,3.99,1.24,71.82,70.58
15/1/2021,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0,casual,15,0,3.99,1.24,59.85,58.61
15/1/2021,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0,casual,21,0,3.99,1.24,83.79,82.55
15/1/2021,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0,casual,26,0,3.99,1.24,103.74,102.5
15/1/2021,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0,casual,21,0,3.99,1.24,83.79,82.55
15/1/2021,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0,casual,33,0,3.99,1.24,131.67,130.43
15/1/2021,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0,casual,29,0,3.99,1.24,115.71,114.47
15/1/2021,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0,casual,15,0,3.99,1.24,59.85,58.61
15/1/2021,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0,casual,14,0,3.99,1.24,55.86,54.62
15/1/2021,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0,casual,6,0,3.99,1.24,23.94,22.7
15/1/2021,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0,casual,6,0,3.99,1.24,23.94,22.7
15/1/2021,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0,casual,0,0,3.99,1.24,0,-1.24
15/1/2021,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0,casual,5,0,3.99,1.24,19.95,18.71
16/1/2021,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0,casual,6,0,3.99,1.24,23.94,22.7
16/1/2021,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0,casual,4,0,3.99,1.24,15.96,14.72
16/1/2021,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0,casual,3,0,3.99,1.24,11.97,10.73
16/1/2021,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0,casual,9,0,3.99,1.24,35.91,34.67
16/1/2021,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0,casual,0,0,3.99,1.24,0,-1.24
16/1/2021,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0,casual,1,0,3.99,1.24,3.99,2.75
16/1/2021,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0,casual,0,0,3.99,1.24,0,-1.24
16/1/2021,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0,casual,0,0,3.99,1.24,0,-1.24
16/1/2021,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0,casual,0,0,3.99,1.24,0,-1.24
16/1/2021,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0,casual,3,0,3.99,1.24,11.97,10.73
16/1/2021,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0,casual,8,0,3.99,1.24,31.92,30.68
16/1/2021,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0,casual,23,0,3.99,1.24,91.77,90.53
16/1/2021,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0,casual,29,0,3.99,1.24,115.71,114.47
16/1/2021,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0,casual,23,0,3.99,1.24,91.77,90.53
16/1/2021,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0,casual,22,0,3.99,1.24,87.78,86.54
16/1/2021,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0,casual,35,0,3.99,1.24,139.65,138.41
16/1/2021,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0,casual,22,0,3.99,1.24,87.78,86.54
16/1/2021,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0,casual,23,0,3.99,1.24,91.77,90.53
16/1/2021,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0,casual,11,0,3.99,1.24,43.89,42.65
16/1/2021,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0,casual,14,0,3.99,1.24,55.86,54.62
16/1/2021,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0,casual,7,0,3.99,1.24,27.93,26.69
16/1/2021,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0,casual,6,0,3.99,1.24,23.94,22.7
16/1/2021,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0,casual,2,0,3.99,1.24,7.98,6.74
16/1/2021,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0,casual,0,0,3.99,1.24,0,-1.24
17/1/2021,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0,casual,1,0,3.99,1.24,3.99,2.75
17/1/2021,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0,casual,1,0,3.99,1.24,3.99,2.75
17/1/2021,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0,casual,0,0,3.99,1.24,0,-1.24
17/1/2021,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0,casual,0,0,3.99,1.24,0,-1.24
17/1/2021,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0,casual,1,0,3.99,1.24,3.99,2.75
17/1/2021,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0,casual,0,0,3.99,1.24,0,-1.24
17/1/2021,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0,casual,0,0,3.99,1.24,0,-1.24
17/1/2021,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0,casual,4,0,3.99,1.24,15.96,14.72
17/1/2021,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0,casual,3,0,3.99,1.24,11.97,10.73
17/1/2021,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0,casual,8,0,3.99,1.24,31.92,30.68
17/1/2021,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0,casual,7,0,3.99,1.24,27.93,26.69
17/1/2021,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0,casual,9,0,3.99,1.24,35.91,34.67
17/1/2021,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0,casual,10,0,3.99,1.24,39.9,38.66
17/1/2021,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0,casual,13,0,3.99,1.24,51.87,50.63
17/1/2021,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0,casual,12,0,3.99,1.24,47.88,46.64
17/1/2021,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0,casual,21,0,3.99,1.24,83.79,82.55
17/1/2021,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0,casual,6,0,3.99,1.24,23.94,22.7
17/1/2021,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0,casual,4,0,3.99,1.24,15.96,14.72
17/1/2021,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0,casual,7,0,3.99,1.24,27.93,26.69
17/1/2021,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0,casual,2,0,3.99,1.24,7.98,6.74
17/1/2021,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0,casual,4,0,3.99,1.24,15.96,14.72
17/1/2021,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0,casual,3,0,3.99,1.24,11.97,10.73
17/1/2021,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0,casual,0,0,3.99,1.24,0,-1.24
17/1/2021,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0,casual,1,0,3.99,1.24,3.99,2.75
18/1/2021,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0,casual,0,0,3.99,1.24,0,-1.24
18/1/2021,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0,casual,0,0,3.99,1.24,0,-1.24
18/1/2021,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0,casual,2,0,3.99,1.24,7.98,6.74
18/1/2021,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0,casual,3,0,3.99,1.24,11.97,10.73
18/1/2021,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0,casual,0,0,3.99,1.24,0,-1.24
18/1/2021,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0,casual,1,0,3.99,1.24,3.99,2.75
18/1/2021,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0,casual,1,0,3.99,1.24,3.99,2.75
18/1/2021,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0,casual,1,0,3.99,1.24,3.99,2.75
18/1/2021,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0,casual,0,0,3.99,1.24,0,-1.24
18/1/2021,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0,casual,0,0,3.99,1.24,0,-1.24
18/1/2021,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0,casual,0,0,3.99,1.24,0,-1.24
18/1/2021,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0,casual,1,0,3.99,1.24,3.99,2.75
19/1/2021,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0,casual,0,0,3.99,1.24,0,-1.24
19/1/2021,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0,casual,1,0,3.99,1.24,3.99,2.75
19/1/2021,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0,casual,0,0,3.99,1.24,0,-1.24
19/1/2021,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0,casual,1,0,3.99,1.24,3.99,2.75
19/1/2021,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0,casual,0,0,3.99,1.24,0,-1.24
19/1/2021,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0,casual,0,0,3.99,1.24,0,-1.24
19/1/2021,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0,casual,1,0,3.99,1.24,3.99,2.75
19/1/2021,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0,casual,1,0,3.99,1.24,3.99,2.75
19/1/2021,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0,casual,2,0,3.99,1.24,7.98,6.74
19/1/2021,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0,casual,1,0,3.99,1.24,3.99,2.75
19/1/2021,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0,casual,5,0,3.99,1.24,19.95,18.71
19/1/2021,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0,casual,5,0,3.99,1.24,19.95,18.71
19/1/2021,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0,casual,11,0,3.99,1.24,43.89,42.65
19/1/2021,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0,casual,7,0,3.99,1.24,27.93,26.69
19/1/2021,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0,casual,4,0,3.99,1.24,15.96,14.72
19/1/2021,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0,casual,10,0,3.99,1.24,39.9,38.66
19/1/2021,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0,casual,7,0,3.99,1.24,27.93,26.69
19/1/2021,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0,casual,5,0,3.99,1.24,19.95,18.71
19/1/2021,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0,casual,4,0,3.99,1.24,15.96,14.72
19/1/2021,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0,casual,2,0,3.99,1.24,7.98,6.74
19/1/2021,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0,casual,4,0,3.99,1.24,15.96,14.72
19/1/2021,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0,casual,6,0,3.99,1.24,23.94,22.7
19/1/2021,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0,casual,1,0,3.99,1.24,3.99,2.75
20/1/2021,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0,casual,5,0,3.99,1.24,19.95,18.71
20/1/2021,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0,casual,2,0,3.99,1.24,7.98,6.74
20/1/2021,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0,casual,0,0,3.99,1.24,0,-1.24
20/1/2021,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0,casual,0,0,3.99,1.24,0,-1.24
20/1/2021,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0,casual,0,0,3.99,1.24,0,-1.24
20/1/2021,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0,casual,0,0,3.99,1.24,0,-1.24
20/1/2021,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0,casual,0,0,3.99,1.24,0,-1.24
20/1/2021,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0,casual,1,0,3.99,1.24,3.99,2.75
20/1/2021,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0,casual,2,0,3.99,1.24,7.98,6.74
20/1/2021,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0,casual,3,0,3.99,1.24,11.97,10.73
20/1/2021,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0,casual,1,0,3.99,1.24,3.99,2.75
20/1/2021,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0,casual,5,0,3.99,1.24,19.95,18.71
20/1/2021,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0,casual,7,0,3.99,1.24,27.93,26.69
20/1/2021,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0,casual,12,0,3.99,1.24,47.88,46.64
20/1/2021,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0,casual,6,0,3.99,1.24,23.94,22.7
20/1/2021,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0,casual,8,0,3.99,1.24,31.92,30.68
20/1/2021,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0,casual,8,0,3.99,1.24,31.92,30.68
20/1/2021,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0,casual,8,0,3.99,1.24,31.92,30.68
20/1/2021,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0,casual,1,0,3.99,1.24,3.99,2.75
20/1/2021,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0,casual,6,0,3.99,1.24,23.94,22.7
20/1/2021,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0,casual,2,0,3.99,1.24,7.98,6.74
20/1/2021,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0,casual,3,0,3.99,1.24,11.97,10.73
20/1/2021,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0,casual,0,0,3.99,1.24,0,-1.24
20/1/2021,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0,casual,3,0,3.99,1.24,11.97,10.73
21/1/2021,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0,casual,1,0,3.99,1.24,3.99,2.75
21/1/2021,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0,casual,0,0,3.99,1.24,0,-1.24
21/1/2021,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0,casual,0,0,3.99,1.24,0,-1.24
